证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
832601.OC,2015,2015-06-19,长江证券股份有限公司,非高新产业区,印刷和记录媒介复制业,,2015,6,天鸿新材,48902747.95,26670287.96,37205210.66,28730917.61,1317868.48,6358755.13,689445.01,4156649.67,4394483.64,-237833.97,11183577.85,6642811.29,18010204.55,9.4346,1912916.64,,-652087.88,-234450.43,3957951.25,2016-04-12,2015-12-31,挂牌后,0
832606.OC,2014,2015-06-10,中信建投证券股份有限公司,郑州高新区,仪器仪表制造业,,2015,6,日立信,228190931.43,168207551.87,93028470.4,38987312.22,19020900.36,27931683.87,2345507.51,12807594.59,6602559.67,6205034.92,26396417,59029997.49,65297525.17,5.4726,4865694.77,193479.96,-2987011.03,9837398.92,-1485913.21,2015-06-10,2014-12-31,挂牌前,0
832609.OC,2014,2015-06-09,财通证券股份有限公司,非高新产业区,批发业,,2015,6,意昂股份,153199735.01,27344337.55,86195775.43,72608142.73,1118758.83,6065646.57,1774246.25,3146032,24872.63,3121159.37,3530705.6,25995307.14,6319577.38,2.1255,914870.67,989130.38,-260065.47,-22115506.49,20068459.07,2015-06-30,2014-12-31,挂牌前,0
832610.OC,2014,2015-06-16,信达证券股份有限公司,非高新产业区,专用设备制造业,,2015,6,合海股份,111203844.18,45888749.1,87074816.37,63111967.07,9379711.92,8743407.54,315486.54,2054995.64,-45445.81,2100441.45,6186829.06,46147998.19,18900506.24,1.4324,2077493.1,,11107540.77,1558223.64,-12551097.69,2015-07-02,2014-12-31,挂牌前,0
832611.OC,2014,2015-06-11,长江证券股份有限公司,非高新产业区,互联网和相关服务,,2015,6,凯迪网络,12809870.41,8269480.02,18432532.08,8166550.87,2928735.39,8419864.51,-11728.1,733142.13,1988472.07,-1255329.94,1526286.44,2119767.45,961081.51,6.7697,319050.92,,,1575911.01,-1006264.72,2015-06-11,2014-12-31,挂牌前,0
832612.OC,2014,2015-06-10,国都证券股份有限公司,非高新产业区,零售业,,2015,6,女娲珠宝,30693888.92,13184772.8,25149447.71,11126135.53,3091390.75,4718623.18,719249.55,3887035.8,7822.93,3879212.87,-4709603.87,3626975.62,1342960.87,16.526,193165.69,110488.88,-6545142.39,-3171970.65,150884.51,2015-06-24,2014-12-31,挂牌前,0
832613.OC,2014,2015-06-10,申万宏源证券有限公司,非高新产业区,商务服务业,,2015,6,资博股份,28265194.85,14596681.88,13369351.7,6759364.98,,3178702.79,-793.96,2161621.86,150022.21,2011599.65,7515823.2,,17138017.79,7.998,2023775.9,,,5032792.49,-1702097.05,2015-06-09,2014-12-31,挂牌前,0
832614.OC,2014,2015-06-11,广发证券股份有限公司,非高新产业区,农副食品加工业,,2015,6,旺大集团,301998317.02,127170969.02,851926132.82,688980902.99,78014602.12,55665809.77,3917716.45,16551221.6,2030214.49,14521007.11,437615.66,58459678.87,86739717.24,6.0674,9267202.55,1491085.28,7624238.2,-24738901.2,-14361626.52,2015-06-11,2014-12-31,挂牌前,0
832615.OC,2014,2015-06-17,信达证券股份有限公司,非高新产业区,专用设备制造业,,2015,6,双发股份,166555769.51,53541898.89,40892982.37,24317573.74,1762993.44,8902301.15,7318036.64,3429766.33,4503691.08,-1073924.75,14541724.24,21687200.22,31284095.2,1.9455,3676642.62,1466000,-9754669.9,16003432.02,-8184441.75,2015-07-17,2014-12-31,挂牌前,0
832616.OC,2014,2015-06-11,安信证券股份有限公司,非高新产业区,科技推广和应用服务业,,2015,6,城光节能,106188078.46,52328005.41,16570593.15,10024338.38,807809.56,3638555.44,-118482.96,1008486.98,270000,738486.98,3996689.05,6970120.77,470363.87,1.113,320262.28,591184.98,-4773093.27,-21991834.72,28822850.99,2015-07-10,2014-12-31,挂牌前,0
832629.OC,2014,2015-06-11,兴业证券股份有限公司,非高新产业区,橡胶和塑料制品业,,2015,6,易信达,80885383.73,50018668.77,34390314.52,20735995.29,3773073.67,7491220.66,1472270.86,730745.73,365029.23,368008.82,-14031726.01,28687128.76,23433702.56,0.7199,1905080.69,,5937957.86,33119751.81,-57463613.69,2015-07-07,2014-12-31,挂牌前,0
832631.OC,2014,2015-06-12,天风证券股份有限公司,非高新产业区,专用设备制造业,,2015,6,安特科技,48936838.46,9226578.17,43420404.92,28244577.93,3559442.38,4534307.67,2834378.24,2571801.41,-58284.9,2630086.31,297413.3,33929796.59,4417060.16,5.2455,416533.61,84582.48,10009076.37,-10396600.38,-5310661.25,2015-06-16,2014-12-31,挂牌前,0
832634.OC,2014,2015-06-16,中泰证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,6,赛特电工,252917854.49,167161150.01,503460891.88,450675541.11,5357316.78,18223021.96,4968731.6,20043660.12,765951.45,19277708.67,40568221.14,90214392.14,41148031.25,7.9843,4975153.16,14811.15,4366714.15,-11679591.26,19569062.4,2015-06-16,2014-12-31,挂牌前,0
832637.OC,2014,2015-06-26,国信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,6,华源磁业,48801674.36,32172750.39,25692624.23,20369822.24,1903934.89,5272710.85,493556.5,-1748104.52,686224.53,-2434329.05,-4450583.77,11003660.51,10449081.25,-3.8685,1404049.12,,-428681.38,-7368354.73,3069078.02,2015-07-27,2014-12-31,挂牌前,0
832639.OC,2014,2015-06-16,国信证券股份有限公司,中关村科技园区,土木工程建筑业,,2015,6,正和生态,1346868439.76,552678066.47,489380231.6,289610554.85,,70388138.22,16087436.79,67538267.24,-195135.04,67733402.28,12148039.95,643068282.54,10117584.06,5.4414,2756693.86,372340.9,-166576941.24,-81722966.67,69878510.93,2015-06-16,2014-12-31,挂牌前,0
832650.OC,2014,2015-06-24,大通证券股份有限公司,非高新产业区,零售业,,2015,6,奔腾集团,611007194.85,305042089.16,1172005911.61,1007482217.36,72795299.99,10982750.05,3801302.39,58414372.69,,,153458291.21,126276486.59,1048476.31,10.611,273092.64,,-12122240.2,30736201.03,74691839.33,2015-07-15,2014-12-31,挂牌前,0
832663.OC,2014,2015-06-30,华龙证券股份有限公司,非高新产业区,农副食品加工业,,2015,6,金苹果,443056952.96,147749979.14,208358366.35,153820034.87,13249412.39,19591714.01,11787305.21,7124650.07,,,40883760.83,38402223.57,75271537.17,1.3148,6410818.48,,36501738.52,26740491.62,-46430391.75,,2014-12-31,挂牌前,0
832680.OC,2014,2015-06-29,江海证券有限公司,非高新产业区,食品制造业,,2015,6,长城乳业,85778582.55,58731271.7,76131284.63,56176352.75,6936972.79,5087920.1,1113326.26,6502817.9,116811.79,6386006.11,7657175.5,2944916.94,55205028.39,7.9403,3406762.7,,-1690279,1844694.34,-3434493.77,2015-06-29,2014-12-31,挂牌前,0
832686.OC,2014,2015-07-02,国盛证券有限责任公司,非高新产业区,软件和信息技术服务业,,2015,7,育星达,10949616.28,5144671.96,1733447.03,916550,,2922516.67,274307.36,425781.65,2239792.35,-1814010.7,5645021.68,866764,6441324.01,4.2879,787676.09,,2500,3617185.11,416574.02,2015-10-13,2014-12-31,挂牌前,0
832687.OC,2014,2015-06-29,南京证券股份有限公司,非高新产业区,农业,,2015,6,京东农业,98117692.22,50219201.35,8241453.35,6476384.08,306797.5,606066.74,33819.56,1231329.76,,,-16282472.02,1316000,524218.1,1.7579,144868.98,454679.78,,-13973494,-3673168.84,2015-07-28,2014-12-31,挂牌前,0
832688.OC,2014,2015-07-02,海通证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,7,福慧科技,88533930.68,58056847.35,31249982.93,21146169.41,844644,4273651.88,2703468.71,2806304.95,778214.56,2028090.39,-605188.66,12487421.6,43243905.51,3.9566,2463794.94,,-8352825.45,-9495993.76,8958418.46,2015-07-13,2014-12-31,挂牌前,0
832753.OC,2014,2015-07-14,申万宏源证券有限公司,非高新产业区,化学原料和化学制品制造业,,2015,7,杰易森,100636690.35,62062852.7,72708055.89,49287718.73,4627004.88,11759994.34,783067.2,11438489.3,10701619.21,736870.09,-2827227.55,24886414.17,38839948.06,10.956,2895161.14,,-3901886.78,-28296424.04,13799468.48,2015-08-13,2014-12-31,挂牌前,0
832754.OC,2014,2015-07-17,海通证券股份有限公司,非高新产业区,商务服务业,,2015,7,商安信,20727642.77,15671014.36,11163991.98,6287986.84,805634.84,2630405.34,-2803.49,1375706,664.84,1375041.16,834086.57,3474745.81,118262.97,11.5835,66897.17,20513.63,,-1477574.42,847104.2,2015-08-05,2014-12-31,挂牌前,0
832773.OC,2014,2015-07-24,山西证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,7,寰烁股份,223732781.34,159652927.92,111468244.64,75839734.31,12258414.33,20504869.89,6454812.11,1602508.39,1305213.22,297295.17,124261112.85,58493934.04,8443061.12,0.2618,1861284.41,648370,15102137.08,143574314.8,-40768877.47,2015-07-24,2014-12-31,挂牌前,0
832775.OC,2014,2015-07-16,国盛证券有限责任公司,非高新产业区,食品制造业,,2015,7,永升嘉轩,22854508.35,11148054.44,23354301.72,14727505.16,3850440.32,2814211.31,445458.87,859328.77,42238.44,817090.33,-4899695.18,575423.76,2704703.03,3.873,476249.16,949107.54,-432761.65,-12433576.68,5153113.63,2015-08-19,2014-12-31,挂牌前,0
832778.OC,2014,2015-07-16,国信证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,7,多邦科技,14856484.88,12816793.24,15242087.92,7655948.26,395003.96,4219441.39,31428.41,2569720.61,251310.86,2318409.75,1489573.4,6701745.96,449316.08,16.3289,246483.61,84224.04,230242.88,134310.6,-1817296.43,2015-07-20,2014-12-31,挂牌前,0
832779.OC,2014,2015-07-16,万联证券有限责任公司,中关村科技园区,专用设备制造业,,2015,7,东方明康,10423912.63,10061007.19,1367799.35,577222.7,160244.07,507603.24,-1087.16,65210.1,,,1365827.82,47892.5,169347.07,0.9601,18164.15,,-217932.75,883285.19,631025.92,,2014-12-31,挂牌前,0
832809.OC,2014,2015-08-04,海通证券股份有限公司,非高新产业区,林业,,2015,8,九森林业,160034420.94,117779989.72,71280926,53292412.84,331222.21,6073631.06,-119100.3,15263440.7,3003700,12259740.7,-9813166.15,5500,1008535.35,11.1532,192687.32,,-35968706.13,4349879.25,6120781.01,2015-08-21,2014-12-31,挂牌前,0
