证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
836083.OC,2013,2016-03-08,财通证券股份有限公司,非高新产业区,建筑装饰和其他建筑业,,2016,3,世家装饰,137261120.51,56545077.65,226532307.82,204834510.4,2956355.18,7774543.78,-140756.04,705443.42,333519.67,371923.75,-56018490.73,42958154.95,232220.62,0.5139,244764.89,165960.0,-22240288.6,998396.2,-36406075.21,,,挂牌前,-2
836084.OC,2013,2016-03-08,东吴证券股份有限公司,非高新产业区,专用设备制造业,,2016,3,江苏北人,63670342.62,12097888.48,40900365.4,30958688.59,1921061.19,9837883.45,86831.26,-1619909.1,723376.15,-2343285.26,-1026633.0,6620723.23,1924878.15,-2.5442,342383.69,754592.34,-22168274.27,-1331482.85,23159475.74,,,挂牌前,-2
836085.OC,2013,2016-03-08,英大证券有限责任公司,非高新产业区,计算机、通信和其他电子设备制造业,,2016,3,友浩车联,8383772.43,3970860.86,12011925.87,8637208.56,352849.33,2530374.85,-34840.23,495648.42,89597.47,406100.0,-1397929.2,820628.28,38339.31,5.912,12834.94,,-729452.19,-1695213.75,403050.01,,,挂牌前,-2
836086.OC,2013,2016-03-01,中信建投证券股份有限公司,非高新产业区,软件和信息技术服务业,,2016,3,桑锐电子,176922080.8,87204352.27,84076376.62,49490738.59,7602321.72,16167152.5,5323566.56,3041286.12,843052.33,2198233.79,-59690802.88,40377546.01,45015898.07,1.719,3597928.75,,-4260651.73,-50612283.07,-18214755.55,,,挂牌前,-2
836087.OC,2013,2016-03-08,申万宏源证券有限公司,非高新产业区,建筑安装业,,2016,3,瑞孚净化,123205589.24,23057193.32,66156187.34,51937940.85,941162.84,7519550.06,2506808.97,797799.17,16005.25,778969.46,-14087634.01,22356120.01,2628618.87,0.6475,672129.96,,-4386972.47,-18540961.53,6537296.91,,,挂牌前,-2
836088.OC,2013,2016-03-15,新时代证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2016,3,瑞安科技,13232106.52,8495345.19,7483435.79,5509180.36,54909.92,2164443.84,-223.78,-381466.71,0.0,-381466.71,875751.3,3022964.28,20332.32,-2.8829,4114.24,,,-2906562.19,3033765.77,,,挂牌前,-2
836089.OC,2013,2016-03-18,国金证券股份有限公司,非高新产业区,电气机械和器材制造业,,2016,3,明朗智能,134182123.14,-1082699.19,82349434.88,56026416.04,7212909.21,10970626.69,4008951.06,1412609.35,397819.81,1014789.54,16037642.02,33522782.81,68586985.61,1.0528,2725369.07,605166.6,-133686.16,-28250500.29,34465403.22,,,挂牌前,-2
836090.OC,2013,2016-04-18,长江证券股份有限公司,非高新产业区,商务服务业,,2016,4,创富港,124220269.48,37725463.83,168647217.45,117068334.41,24879969.43,15543723.34,-102377.74,6358368.27,296674.94,6061693.33,22327915.76,294701.77,3224621.86,4.9741,1870179.13,12563129.59,52692.55,-16272691.76,18251480.87,,,挂牌前,-2
836091.OC,2013,2016-03-14,财富证券有限责任公司,非高新产业区,有色金属冶炼和压延加工业,,2016,3,金联星,256753052.13,226260260.69,228792087.9,183780711.88,8975307.36,14800998.35,696914.27,20222668.8,3347900.0,16874800.0,40075073.37,45623694.92,62274681.59,7.8763,3721569.27,89072.76,-7052667.55,27054315.2,-4732970.05,,,挂牌前,-2
836092.OC,2013,2016-02-29,海通证券股份有限公司,非高新产业区,卫生,,2016,2,乐普基因,33582466.09,22935479.88,42293854.32,20739352.06,10808362.97,6415100.92,-50448.96,4066648.75,377323.19,3689325.56,2471029.12,5683848.79,5823847.73,12.1094,1301513.83,,-1983651.15,-5074703.79,3984963.21,,,挂牌前,-2
836093.OC,2013,2016-03-14,德邦证券股份有限公司,非高新产业区,零售业,,2016,3,优雅电商,14859475.77,-6020358.68,22098711.58,14268241.6,5089943.64,6616059.27,98233.89,-3983902.64,-3434385.53,-549500.0,-5252431.51,2789475.15,459914.11,-26.8105,413241.67,14851.68,-2274211.03,546812.65,86337.6,,,挂牌前,-2
836094.OC,2013,2016-03-10,第一创业证券股份有限公司,非高新产业区,汽车制造业,,2016,3,万达股份,743957557.31,422581930.99,664049538.01,502064965.02,18656806.35,63309701.73,-206340.6,64421687.54,-3960147.62,68381835.16,111815804.93,192081941.59,107160742.97,8.7302,13029461.16,,-4052055.06,62159767.18,-26182493.57,,,挂牌前,-2
836095.OC,2013,2016-03-09,国金证券股份有限公司,非高新产业区,软件和信息技术服务业,,2016,3,思贤股份,267695.65,91249.88,688964.33,311749.57,215571.72,501864.75,1286.78,-391008.03,-8552.7,-382400.0,-273158.37,38012.43,3514.61,-146.0644,12550.53,40197.78,,-24727.28,88592.27,,,挂牌前,-2
836096.OC,2013,2016-03-09,申万宏源证券有限公司,非高新产业区,电力、热力生产和供应业,,2016,3,欧贝黎,234582696.2,44999788.13,233331593.55,235223743.22,6057.5,1595869.26,1060.82,-3877343.79,-43.79,-3877300.0,-42068272.5,152696388.9,68921841.94,-1.6529,241392.09,11873.36,,-89357001.36,50532053.34,,,挂牌前,-2
836097.OC,2013,2016-03-08,西部证券股份有限公司,非高新产业区,商务服务业,,2016,3,国富纵横,6360666.92,1400325.62,7651607.73,4196247.49,1074625.74,1828905.77,1233.0,100467.97,-1800.0,102267.97,2109999.97,95000.0,184882.33,1.5795,216356.13,107499.95,-857445.16,382660.0,2165411.08,,,挂牌前,-2
836098.OC,2013,2016-03-08,国盛证券有限责任公司,中关村科技园区,软件和信息技术服务业,,2016,3,华浩科技,5079645.47,2295852.27,3475851.19,1251554.53,172545.48,3147476.8,2147.62,-981359.03,127500.0,-1108859.03,-470488.06,1163633.97,293820.4,-19.3194,88953.55,,293566.22,2576026.97,-2450019.0,,,挂牌前,-2
836099.OC,2013,2016-03-17,东莞证券股份有限公司,非高新产业区,印刷和记录媒介复制业,,2016,3,天元集团,281666373.47,71105457.17,316404119.83,269425587.03,14153723.67,23901397.27,1885872.55,4133439.95,401814.52,3731625.43,19699552.84,79369530.19,57317203.44,1.4675,4371403.74,,-36352890.8,20751527.19,23723642.2,,,挂牌前,-2
836100.OC,2013,2016-03-08,广州证券股份有限公司,珠海高新区,电气机械和器材制造业,,2016,3,瑞捷电气,55291042.29,51932319.47,32055556.2,15529869.43,3338085.78,11455369.45,-150730.99,3794754.33,179717.98,3615000.0,2091420.43,8372634.79,4942324.53,6.8632,547365.98,,-2117043.75,111980.32,-268627.59,,,挂牌前,-2
836101.OC,2013,2016-03-14,东兴证券股份有限公司,非高新产业区,非金属矿物制品业,,2016,3,正霸股份,96424413.01,27684313.37,16950819.07,11206735.2,917459.87,3207171.25,1858350.3,534608.81,357580.5,56400.0,105075.63,9978832.02,34273767.04,0.4293,1541567.46,,-3755210.78,-21816548.37,21506276.96,,,挂牌前,-2
836102.OC,2013,2016-03-14,招商证券股份有限公司,非高新产业区,燃气生产和供应业,,2016,3,宣燃股份,393412409.35,203984790.38,209534917.97,151563174.67,12171382.34,12648492.2,-2180.91,24432972.21,1742794.9,22756342.75,61073382.3,29064815.22,175757757.77,5.9744,13095688.7,4469.2,-5207911.16,-36179372.52,64146369.22,,,挂牌前,-2
836103.OC,2013,2016-03-15,兴业证券股份有限公司,非高新产业区,专业技术服务业,,2016,3,浦海电力,29332818.29,25001732.67,24102931.3,8864383.75,436344.15,2171142.17,-31629.34,11935181.98,597524.09,11337657.89,9252126.8,4712107.34,1085087.08,40.6888,257839.3,,-2584699.72,-561594.65,-123186.89,,,挂牌前,-2
836104.OC,2013,2016-03-15,太平洋证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2016,3,北鹰科技,49395009.92,20901742.8,65916098.36,54376186.36,688588.59,7667096.6,-150538.26,3079855.24,-108745.78,3188600.0,-6308002.53,5978183.66,475289.52,6.2352,68289.36,,-6895950.41,1227702.18,-3855680.84,,,挂牌前,-2
836105.OC,2013,2016-04-08,德邦证券股份有限公司,非高新产业区,卫生,,2016,4,艾博健康,23223700.58,-1765621.84,43309877.95,28601180.43,5785596.64,6105333.87,14741.01,1129952.95,477209.98,652700.0,1323469.14,8355871.97,5527816.43,4.8655,2868205.64,991213.96,122908.68,-1502724.59,-2392238.08,,,挂牌前,-2
836106.OC,2013,2016-03-28,东北证券股份有限公司,非高新产业区,软件和信息技术服务业,,2016,3,君逸数码,47638890.73,28950680.84,59881199.78,39493371.52,1704017.66,8609545.06,107207.57,5866743.12,154120.0,5712623.12,-3885947.95,25409481.25,1056723.89,11.9949,436118.81,250431.29,-3639520.71,-7298937.5,-62733.71,,,挂牌前,-2
836107.OC,2013,2016-03-15,华创证券有限责任公司,非高新产业区,金属制品业,,2016,3,富池精工,33207913.03,12809228.98,54105195.18,48218679.13,1602323.07,3859089.1,961364.04,-1054360.22,-210308.14,-844100.0,-4415706.22,9756232.12,10097800.63,-3.175,1559870.96,706779.68,-3090445.05,889072.12,-4279000.28,,,挂牌前,-2
836108.OC,2013,2016-03-15,中信建投证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2016,3,五星铜业,287770383.84,71358834.95,1286791938.37,1259259514.97,12813769.3,6260272.98,6834706.27,935155.28,204000.0,731155.28,-1327079.34,52768614.97,71519908.14,0.325,9252560.41,,7803832.11,-33952698.48,7875016.67,,,挂牌前,-2
836109.OC,2013,2016-03-16,东北证券股份有限公司,非高新产业区,非金属矿物制品业,,2016,3,山由帝奥,88835759.51,23334567.36,45212496.04,20644514.19,3075083.71,9476644.57,2806657.68,5449516.01,168927.37,5280588.64,12434462.25,10102508.96,57942572.71,6.1344,3469256.61,5082.36,-312472.7,1392556.58,-1807240.44,,,挂牌前,-2
836110.OC,2013,2016-03-18,安信证券股份有限公司,非高新产业区,专用设备制造业,,2016,3,沙家浜,92282535.24,40379936.05,93925299.57,65391230.91,7576143.85,13121849.25,226868.5,6069762.14,-18700.0,6088462.14,-3461277.1,29113815.14,22523396.71,6.5774,2678546.83,,3327044.96,-9553176.53,-6152989.0,,,挂牌前,-2
836111.OC,2013,2016-03-21,西南证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2016,3,三开科技,1255968.29,681452.49,532893.22,362920.0,68398.0,452742.17,-22632.28,-369938.71,0.0,-369938.71,-22183.16,438783.46,19626.32,-29.4545,7514.55,,,299940.6,23958.6,,,挂牌前,-2
836112.OC,2013,2016-03-17,中原证券股份有限公司,非高新产业区,金属制品业,,2016,3,三杰热电,128855918.25,45339565.25,77337413.65,56583008.32,5018324.69,9864713.36,5632976.37,-2659363.41,172322.77,-2831700.0,-16640995.77,23938846.17,37366607.23,-2.0697,2783115.89,,-5825091.9,-30938851.13,11592426.18,,,挂牌前,-2
836113.OC,2013,2016-03-07,中泰证券股份有限公司,非高新产业区,土木工程建筑业,,2016,3,春泉园林,162602926.44,20330916.87,100354989.23,81223369.25,,5793629.58,1324711.15,5744781.48,-5005.27,5744800.0,-14851791.16,35402841.53,568539.83,3.5287,109497.74,,-61607542.25,37099743.2,1465124.45,,,挂牌前,-2
836114.OC,2013,2016-03-17,山西证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2016,3,泰瑞创,10577053.72,6173516.79,18347872.49,14375155.7,931791.97,2431281.29,-4281.37,359196.15,-150.0,359346.15,-965819.54,5406723.92,1145206.03,3.396,194300.66,121556.52,-479068.7,692501.19,-1893292.78,,,挂牌前,-2
836116.OC,2013,2016-03-15,西南证券股份有限公司,非高新产业区,燃气生产和供应业,,2016,3,潜能燃气,89910009.01,74143157.55,68653597.65,52286048.19,618161.59,2599140.68,-8493.2,8964738.4,-16593.56,8981331.96,6539252.97,4608950.49,58991777.86,9.9708,3415964.8,,216684.78,-1986243.91,-5419916.95,,,挂牌前,-2
836118.OC,2013,2016-03-22,中国中投证券有限责任公司,合肥高新区,汽车制造业,,2016,3,万都云雅,21623006.95,3896754.23,33749650.14,29553322.75,773746.42,2832932.25,258293.74,310698.7,143295.0,119600.0,-2310545.2,5908055.67,1574851.93,1.2728,574701.01,,-534427.77,6127346.52,-8988451.84,,,挂牌前,-2
836120.OC,2013,2016-03-15,大通证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,3,隆源气体,38302571.73,20567929.31,29799910.64,19975066.39,3493586.07,3909063.74,330825.44,3165386.9,-246024.62,3411411.52,1682893.77,18868996.17,12831870.86,8.2642,2959675.24,11200.0,9176.26,1210903.19,-6630870.71,,,挂牌前,-2
836121.OC,2013,2016-03-25,长江证券股份有限公司,非高新产业区,专业技术服务业,,2016,3,思纳设计,38214574.81,21122234.72,87359578.49,75179423.34,3766462.03,9368593.73,-122792.24,-2823178.87,1513460.29,-4336639.16,-9190927.22,16559342.07,418609.8,-7.9495,181295.29,,,-9658829.39,2677089.6,,,挂牌前,-2
836122.OC,2013,2016-03-16,安信证券股份有限公司,非高新产业区,商务服务业,,2016,3,南深股份,7333889.64,5342042.58,60545923.02,53113801.4,1976673.38,3938461.32,40042.12,782780.47,-112428.43,895208.9,875537.25,1614691.34,3106.32,10.6735,1044.96,,,-1015757.31,1078190.55,,,挂牌前,-2
836123.OC,2013,2016-03-10,财通证券股份有限公司,非高新产业区,汽车制造业,,2016,3,格雷特,33631271.61,7500092.1,40144248.28,34698387.79,724102.74,1800277.38,1352594.23,837210.92,24158.82,813052.1,2469929.83,6392440.43,10514072.37,2.3109,989065.22,,-865389.51,1596743.02,-1507001.5,,,挂牌前,-2
836124.OC,2013,2016-03-17,中信建投证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2016,3,华青融天,40432786.15,25509108.01,102475341.32,87226234.53,3229040.66,9021499.41,-713.63,2279334.39,125169.05,2154165.34,14165137.32,2343757.12,934470.11,5.6373,281199.89,,2075198.27,7668380.38,1807678.57,,,挂牌前,-2
836125.OC,2013,2016-03-10,太平洋证券股份有限公司,非高新产业区,金属制品业,,2016,3,揽月科技,374316618.97,21574753.41,26205409.58,18465148.82,1729999.77,6717182.92,2770598.58,-8553650.58,-45455.33,-8508205.25,-54083353.56,5074870.48,18407679.15,-2.2851,1961498.25,,-64060239.02,-116558526.71,122366482.87,,,挂牌前,-2
836126.OC,2013,2016-03-21,山西证券股份有限公司,非高新产业区,橡胶和塑料制品业,,2016,3,丰泰新材,21509610.68,5235709.43,10807263.26,8042096.86,594520.79,2055540.16,116717.91,385844.05,-36420.93,422264.98,1471293.95,6640996.6,7046160.34,1.7938,839213.46,,-1827922.29,1352968.8,208638.47,,,挂牌前,-2
836127.OC,2013,2016-03-16,兴业证券股份有限公司,大庆高新区,石油加工、炼焦和核燃料加工业,,2016,3,亿鑫股份,117401790.52,32509538.21,254204751.43,229726656.97,18609066.53,4111988.63,2179904.09,-83334.06,1321816.48,-1405200.0,-2366812.05,12734993.19,31485555.57,-0.071,5017789.44,,-20654834.32,-22395816.41,33426441.54,,,挂牌前,-2
836128.OC,2013,2016-03-08,长江证券股份有限公司,非高新产业区,非金属矿物制品业,,2016,3,温声股份,90407244.86,4449891.03,61277863.51,55014607.84,2971349.98,1357545.04,1602310.55,-288432.82,-11250.0,-277200.0,861648.97,22216363.02,12857212.63,-0.319,661241.28,,-4877127.87,2424377.76,733195.13,,,挂牌前,-2
836129.OC,2013,2016-03-16,山西证券股份有限公司,非高新产业区,石油加工、炼焦和核燃料加工业,,2016,3,中源股份,228980098.04,51418673.56,237326554.24,202436665.14,1419973.74,4015573.07,5141493.02,4387190.07,1137725.0,3249465.07,21651933.68,21474321.12,25481667.14,1.916,2306143.88,,-31994128.93,-44928201.2,91515846.67,,,挂牌前,-2
836130.OC,2013,2016-03-16,东北证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2016,3,山水光电,109943691.81,69568498.37,72455582.59,48317035.28,6103275.02,16139632.96,970607.07,361427.11,117592.66,12233.81,-16837256.77,22048679.5,14645803.43,0.1181,1515066.69,,-340531.64,-15093436.61,-4526873.5,,,挂牌前,-2
836131.OC,2013,2016-03-08,东兴证券股份有限公司,非高新产业区,橡胶和塑料制品业,,2016,3,旭成科技,235047712.44,122637033.54,,,,3409455.23,-18189.75,-4837582.86,17.14,-4837600.0,-26630565.81,,1309364.67,-2.0581,306765.48,,-2528302.78,-48703787.24,27263246.8,,,挂牌前,-2
836132.OC,2013,2016-03-08,中泰证券股份有限公司,非高新产业区,道路运输业,,2016,3,宇利物流,8450189.52,2390851.6,24837364.61,21835371.01,124618.0,447433.03,-230.88,1229789.21,-10.79,1229800.0,-208716.89,6391422.32,1314114.3,14.5534,410662.17,,,-3981295.01,1986256.52,,,挂牌前,-2
836133.OC,2013,2016-03-15,光大证券股份有限公司,非高新产业区,汽车制造业,,2016,3,柯文股份,116905874.42,22638255.3,51670921.52,29882855.6,3978797.47,15425332.95,3733102.39,-2481244.4,430832.5,-2912076.9,-11603713.64,20708134.81,54795968.76,-2.2841,6095506.69,,-18854793.9,-15571300.48,14137441.86,,,挂牌前,-2
836134.OC,2013,2016-03-16,中国中投证券有限责任公司,非高新产业区,橡胶和塑料制品业,,2016,3,京华新材,25871382.11,10401541.49,29078134.87,25627204.23,1632625.91,648352.44,186375.92,422895.01,0.0,422895.01,-41192.44,12352352.73,1673986.08,1.6346,258468.67,,-3120255.58,-1652726.5,3626767.85,,,挂牌前,-2
836135.OC,2013,2016-03-29,东吴证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2016,3,桐力光电,10715049.77,9878681.21,569639.9,239146.56,,396276.22,155.25,-76052.05,-150.0,-75902.05,-8854058.64,407485.4,,-0.7098,,,,-9594001.5,807988.56,,,挂牌前,-2
836136.OC,2013,2016-03-01,国金证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2016,3,美特林科,98516979.42,47558979.84,24111864.45,22918133.94,429653.6,7249678.83,596992.65,-5972596.5,5580.0,-5978200.0,-7706552.91,7044377.13,58480532.22,-6.0625,3880261.33,,-5477254.52,-6598656.59,6858063.36,,,挂牌前,-2
836137.OC,2013,2016-03-15,首创证券有限责任公司,非高新产业区,专用设备制造业,,2016,3,日月环境,20566356.32,12422322.21,11347782.36,7837417.97,734898.26,2314203.5,1211.43,271087.76,5822.65,265300.0,113760.24,4853844.33,8970523.14,1.3181,652248.05,126500.0,-825984.12,-2272307.74,2079065.17,,,挂牌前,-2
836138.OC,2013,2016-03-14,湘财证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,3,其利科技,1820061.15,504274.82,1322976.3,331517.09,98678.27,608686.7,724.62,131071.23,3750.0,127321.23,191249.69,46906.25,60226.68,7.2015,12854.76,,-56517.09,-63361.38,115878.39,,,挂牌前,-2
836139.OC,2013,2016-03-17,财通证券股份有限公司,中关村科技园区,化学原料和化学制品制造业,,2016,3,高新利华,88032511.71,38853728.24,72191052.27,56287712.59,3431628.62,11421057.43,765441.43,2561927.36,2297436.65,264490.71,5877875.64,32083691.38,17022767.9,2.9102,1621379.31,,-3484203.99,5659559.65,-740498.49,,,挂牌前,-2
836140.OC,2013,2016-03-14,华泰证券股份有限公司,非高新产业区,医药制造业,,2016,3,天晟药业,133731593.07,89483379.29,103652859.04,64610530.28,1411632.07,12113367.21,1555315.65,22469196.29,2221605.25,20247600.0,25926068.9,11335422.01,22626978.69,16.8017,2137863.29,,-5034662.23,39996013.18,-35760730.91,,,挂牌前,-2
836141.OC,2013,2016-04-11,华龙证券股份有限公司,非高新产业区,纺织业,,2016,4,汇锋新材,233792329.84,55873000.38,298268531.48,262433454.37,6365912.55,22816941.17,1607338.93,2812051.25,802345.85,2009705.4,20844102.73,33883132.42,66096518.37,1.2028,8013972.28,477063.06,-5351655.98,-907409.79,14512047.74,,,挂牌前,-2
836142.OC,2013,2016-03-24,民生证券股份有限公司,中关村科技园区,零售业,,2016,3,时光一百,14598136.5,11739178.84,13064557.78,7125738.46,7185676.22,3194769.12,16750.6,-4483260.21,-1708.74,-4481551.47,-5003571.41,2529741.62,570319.75,-30.7112,134398.2,86719.84,-679562.25,-551409.94,489542.95,,,挂牌前,-2
836143.OC,2013,2016-03-10,申万宏源证券有限公司,非高新产业区,教育,,2016,3,微力量,6436611.06,-3961742.78,6055723.0,3521095.86,673837.84,3451803.19,118317.05,-1934095.71,-120176.0,-1813919.71,-860416.28,,3639541.89,-30.0484,478327.08,225403.2,,-249844.07,580652.07,,,挂牌前,-2
836144.OC,2013,2016-03-17,安信证券股份有限公司,南京高新区,电气机械和器材制造业,,2016,3,国网继保,16152148.23,13336201.85,9496630.79,7778034.13,854289.02,1978183.98,-1713.9,-345673.5,121148.06,-466800.0,2461188.21,3025797.27,336849.91,-2.2643,114087.7,,-311933.66,2864280.52,524284.94,,,挂牌前,-2
836145.OC,2013,2016-03-18,国泰君安证券股份有限公司,非高新产业区,商务服务业,,2016,3,博加信息,7049630.14,2332322.19,15502568.55,9385873.7,,6458211.93,-5658.26,-110041.11,612897.33,-722938.44,1566806.76,2705960.0,363867.77,-1.5609,146461.1,218118.67,-334770.63,484598.9,1658906.19,,,挂牌前,-2
836146.OC,2013,2016-04-14,中信建投证券股份有限公司,非高新产业区,商务服务业,,2016,4,联明保安,41988838.26,33844906.52,52376328.28,40670713.04,,4613384.96,-4222.84,4891336.45,283287.75,4608048.7,8950602.25,3412853.48,2193078.97,11.6491,595307.56,,106262.99,2353577.72,892581.5,,,挂牌前,-2
836147.OC,2013,2016-03-17,兴业证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2016,3,智慧眼,30359839.29,19274295.85,45059445.55,30253532.88,4738584.54,7992394.19,148056.32,2153502.05,-273409.3,2426900.0,2175037.16,11746265.42,2967064.58,7.0933,484507.06,127221.41,4183156.54,-7147498.53,1342141.55,,,挂牌前,-2
836148.OC,2013,2016-03-21,兴业证券股份有限公司,非高新产业区,商务服务业,,2016,3,万怡会展,14787967.17,6187643.44,18785133.48,15262623.54,1301342.44,907732.75,-4159.63,1081350.3,1103294.2,-21900.0,444573.5,924487.2,356534.94,7.3124,33414.79,,-75993.78,742049.64,-924640.47,,,挂牌前,-2
836149.OC,2013,2016-03-08,东吴证券股份有限公司,非高新产业区,房屋建筑业,,2016,3,旭杰科技,26925304.07,16423635.93,27892305.14,22542798.34,275660.85,1485720.95,-12827.02,1847073.99,-411.77,1847485.76,-1209131.82,17330456.88,544957.69,6.86,113217.07,,1226492.2,-531476.97,-3959873.07,,,挂牌前,-2
836150.OC,2013,2016-03-17,西藏同信证券股份有限公司,非高新产业区,文化艺术业,,2016,3,厚藤文化,7194656.2,5676482.01,6867750.34,5212409.0,,2069202.17,-1213.75,-176291.83,289466.25,-465758.08,-4174197.37,3006584.0,108655.36,-2.4503,43144.64,,,-1391969.5,-2993771.08,,,挂牌前,-2
836151.OC,2013,2016-03-16,兴业证券股份有限公司,非高新产业区,科技推广和应用服务业,,2016,3,正蓝节能,47342210.19,10904914.04,11661454.8,6737345.64,378776.69,2434754.61,482469.92,1381911.33,6871.6,1375000.0,4919415.73,630579.12,40270501.12,2.919,3601343.36,,,-1287462.53,957496.42,,,挂牌前,-2
836152.OC,2013,2016-03-10,国元证券股份有限公司,非高新产业区,专用设备制造业,,2016,3,瑞邦智能,57064918.16,20395547.85,54592622.12,37072732.17,4888742.24,8650323.66,649280.48,3111557.25,596613.43,2514900.0,2981388.17,17532883.33,8138919.7,5.4527,1220025.8,100000.0,-8258565.89,-2181480.31,8090624.22,,,挂牌前,-2
836154.OC,2013,2016-03-22,华泰证券股份有限公司,非高新产业区,专用设备制造业,,2016,3,伟思医疗,71499191.96,38107340.81,48853159.5,15315847.9,14015138.42,12059421.35,-21479.98,13993037.26,2485951.38,11481200.0,8226684.1,1405102.66,680148.46,19.9358,458658.38,239359.25,-1788964.61,1337405.34,-5399740.39,,,挂牌前,-2
836155.OC,2013,2016-03-16,国元证券股份有限公司,非高新产业区,汽车制造业,,2016,3,小小科技,136044750.09,29611287.91,63361513.88,40861951.22,1668197.97,10179331.39,8863950.8,2387110.41,97828.6,2289300.0,3087961.32,24210523.26,86793161.38,1.7547,5726743.59,,-553551.56,-85548.83,-11963439.55,,,挂牌前,-2
836156.OC,2013,2016-03-17,长城证券股份有限公司,非高新产业区,房屋建筑业,,2016,3,东南岩土,10631438.32,3538283.77,4973809.67,3786151.09,88688.62,1255513.09,8548.65,667760.37,749979.11,-82218.74,3923645.04,890773.15,4280262.05,6.281,389176.0,,-1742921.48,-2500860.62,7110490.77,,,挂牌前,-2
836157.OC,2013,2016-03-17,广发证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2016,3,顺邦通信,73734930.37,55053941.09,25842090.07,12590812.69,2983961.95,6819896.01,237549.09,2445937.15,232408.5,2213528.65,-5196485.69,4298654.6,26946622.53,3.3172,1687820.81,,-5895061.55,-2538586.3,-1297972.03,,,挂牌前,-2
836158.OC,2013,2016-03-18,国海证券股份有限公司,非高新产业区,土木工程建筑业,,2016,3,西施生态,173453683.88,49680767.41,52952480.1,34779626.62,151651.0,7122563.35,2795338.65,4688558.37,368457.13,4306381.24,-28135712.95,19658113.43,1819365.04,2.6281,206684.51,540287.87,-10744432.68,-50820781.54,21553818.14,,,挂牌前,-2
836159.OC,2013,2016-03-16,华林证券有限责任公司,芜湖高新区,汽车制造业,,2016,3,跃飞新材,127014218.34,55562418.07,66966130.01,40124538.95,4977612.92,5259100.24,2251023.04,12369143.08,1464658.88,10904484.2,-2211981.44,38070689.0,34312617.34,9.8286,1883690.64,,-5642319.47,8235601.9,-21085538.98,,,挂牌前,-2
836160.OC,2013,2016-03-08,中原证券股份有限公司,非高新产业区,橡胶和塑料制品业,,2016,3,亿博橡胶,48256333.34,24843513.66,37726884.98,27675265.62,2162569.83,5715149.05,879192.38,1117877.84,552868.47,565009.37,4682688.05,20335232.96,7724938.08,2.3165,1139142.21,,1733046.51,1370627.88,-1557868.7,,,挂牌前,-2
836161.OC,2013,2016-03-09,申万宏源证券有限公司,非高新产业区,通用设备制造业,,2016,3,一万节能,31916537.8,17243364.24,48915058.13,35145208.2,2678715.63,4602830.6,-42419.99,5241894.48,89099.55,5152794.93,4278665.09,12640101.16,3085472.28,16.4238,431968.54,,-631875.34,-3782896.56,2891759.94,,,挂牌前,-2
836162.OC,2013,2016-04-21,中信建投证券股份有限公司,非高新产业区,商务服务业,,2016,4,广通传媒,54435126.1,46040047.16,21922510.99,8695262.95,2409103.36,6554625.41,-260395.18,4705036.94,1472935.81,3232101.13,6890518.65,3346521.36,9656117.6,8.6434,3368131.88,,33121.02,-2023421.61,2087365.43,,,挂牌前,-2
836163.OC,2013,2016-03-10,申万宏源证券有限公司,非高新产业区,批发业,,2016,3,美安医药,168000674.02,29733033.04,333746124.28,320821369.13,3781322.17,6702193.16,1032384.99,741696.3,699145.11,42551.19,-19318430.09,124007841.37,2422568.32,0.4415,891458.17,,2410336.23,-31350220.2,7658471.53,,,挂牌前,-2
836164.OC,2013,2016-03-07,上海证券有限责任公司,非高新产业区,电气机械和器材制造业,,2016,3,威利坚,19640305.26,7027366.34,37864678.25,32659289.0,1277420.12,2489938.97,1652.97,542718.31,18.31,542700.0,84986.41,14922087.66,1098858.32,2.7633,361585.5,,-515684.39,-3484851.73,2832944.3,,,挂牌前,-2
836165.OC,2013,2016-03-17,国海证券股份有限公司,非高新产业区,非金属矿物制品业,,2016,3,汇昌股份,8310691.89,6166352.03,1966424.9,1753854.32,10605.23,59030.05,539.27,76710.72,10.72,76700.0,66178.56,2300717.13,84292.25,0.923,14007.75,,,-2162879.77,2138339.86,,,挂牌前,-2
