证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
832471.OC,2012,2015-05-18,申万宏源证券有限公司,石家庄高新区,专业技术服务业,,2015,5,美邦科技,86724033.53,34863904.44,44698779.3,27483243.78,445018.96,15673470.6,-65977.49,3877818.09,3069445.77,808372.32,2786903.62,13095445.49,4637350.44,3.9435,856080.71,,-8975461.22,-14261371.47,21081775.58,,,挂牌前,-3
832472.OC,2012,2015-05-21,东莞证券股份有限公司,非高新产业区,农副食品加工业,,2015,5,裕丰食品,32177743.87,19798047.35,24388373.33,21244772.81,237646.51,1384266.96,522351.95,3378626.15,2247700,1130900,3997424.73,5697719.93,20160489.02,10.4999,826330.99,223562.58,593368.88,-3226779.35,1329259.19,,,挂牌前,-3
832473.OC,2012,2015-05-15,中银国际证券有限责任公司,非高新产业区,通用设备制造业,,2015,5,欧泰科,5126028.51,5002435.79,940170.99,85.47,,654712.49,838.14,1323678.08,111825,1211900,2821935.09,4700000,3856.6,25.8227,991.68,,-769.23,710145.3,786528.14,,,挂牌前,-3
832475.OC,2012,2015-05-22,国元证券股份有限公司,非高新产业区,农副食品加工业,,2015,5,欣欣饲料,360969196.38,166926852.4,954351803.77,886554348.26,8726554.38,16851460.07,4779893.27,26504450.01,1302224.58,25202225.43,80040701.03,70327259.06,36421720.44,7.6668,4229128.58,1080.78,-11018432.8,38627283.93,16269612.62,,,挂牌前,-3
832476.OC,2012,2015-05-18,申万宏源证券有限公司,非高新产业区,生态保护和环境治理业,,2015,5,柯立沃特,28051151.9,6207302.98,,,810550.44,1131348.11,194154.67,-2642215.74,308.41,-2642524.15,-6984506.08,621153.94,325901.06,-9.4193,34204.7,,-11776473.72,-7040650.05,13829846.03,,,挂牌前,-3
832477.OC,2012,2015-05-12,太平洋证券股份有限公司,中关村科技园区,化学原料和化学制品制造业,,2015,5,航凯电力,55616992.56,4420459.51,22378441.64,11372724.82,3776718.39,9124428.16,-22862.53,-2960817.4,-505427.84,-2455389.56,-7990663.85,19899689.55,20745058.73,-5.3236,1940638.37,242220,-2861192.69,-3760233.73,-718827.02,,,挂牌前,-3
832478.OC,2012,2015-05-25,国信证券股份有限公司,郑州高新区,建筑安装业,,2015,5,建东科技,65926384.12,23556118.42,30107921.51,24377018.53,,3429544.26,838176.23,-1455363.03,-300,-1455063.03,-9073681.65,33139609.19,546602.41,-2.2076,184580.78,,-5782115.03,2100335.22,-6164052.89,,,挂牌前,-3
832479.OC,2012,2015-05-12,太平洋证券股份有限公司,非高新产业区,畜牧业,,2015,5,长荣农科,37195141.8,33706154.79,22719412.8,13555737.58,,1507342.68,4456.82,8736624.63,1081226.85,7655397.78,3144354.08,,19501141.22,23.5916,2056680.59,133059.48,-246791.03,-9518270.4,1953192.6,,,挂牌前,-3
832480.OC,2012,2015-05-19,申万宏源证券有限公司,非高新产业区,互联网和相关服务,,2015,5,商会网络,27702708.81,24470077.16,23120018.81,11838999.01,15143643.85,7374196.64,157999.05,-11697579.82,-25932.45,-11671647.37,-13362475.06,2637732.8,911602.18,-42.2254,589125.39,,7248846.61,-3667934.41,-6541014.51,,,挂牌前,-3
832481.OC,2012,2015-05-19,中信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,鸿盛科技,45365325.54,15410131.1,53106065.93,38076701.27,3551024.07,7735324.5,231770.82,3374229.43,450924.56,2923304.87,5760258.07,9413841.17,9176593.88,6.5319,884510.75,,329072.6,889201.24,375466.28,,,挂牌前,-3
832483.OC,2012,2015-05-18,信达证券股份有限公司,成都高新区,软件和信息技术服务业,,2015,5,普罗米新,14663370.59,13556337.57,8033379.03,4428152.56,1912191.37,6110636.85,-3671.84,-2846653.15,1185507.41,-4032160.56,-1515342.4,2922521.5,905159.99,-19.4134,500674.3,332033.28,-717862.7,2995719.52,-1602672.71,,,挂牌前,-3
832484.OC,2012,2015-05-18,东海证券股份有限公司,非高新产业区,畜牧业,,2015,5,金晋农牧,16288795.91,-906496.93,8017683.76,8225709.39,160229.08,592109.33,923.93,-369465.44,603808.2,-973273.64,949374.87,227727.69,13815518.05,-2.2682,1678438.53,,-561396.18,-239713.36,784473.05,,,挂牌前,-3
832485.OC,2012,2015-05-13,万联证券有限责任公司,非高新产业区,仪器仪表制造业,,2015,5,中钰科技,289785718.31,63213614,153441398,99504306.17,14590800.85,16470221.25,11367336.68,14202520.46,2855628.96,11346891.5,25068336.81,84240020.96,42947728.82,4.819,3151508.45,233333.43,-22879256.29,-7853865.61,26941388.4,,,挂牌前,-3
832486.OC,2012,2015-05-19,中山证券有限责任公司,非高新产业区,非金属矿物制品业,,2015,5,久美股份,41809966.61,24058682.74,17998037.31,6137849.56,1094071.15,3720036.25,426655.03,4492481.6,-7563.82,4500045.42,-5581150.89,11160635.74,8670703.6,10.745,810560.8,14245,-6444184.11,-5628194.63,335232.45,,,挂牌前,-3
832487.OC,2012,2015-05-19,东海证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,汉得利,108607978.11,34730962.53,104504943.75,72247151.6,3267110.55,20140030.53,1808743.67,4671912.41,537725.77,4134186.64,3534619.91,33895151.6,21769400.52,4.2358,3248896.3,201319.06,2938891.6,-15148880.43,4537532.53,,,挂牌前,-3
832488.OC,2012,2015-05-11,中泰证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,奔腾股份,149690769.03,63813201.58,308420021.27,244629400.93,21447729.06,21473568,2490638.44,19176188.69,1194522.64,17981700,2625091.14,10948171.13,28265001.76,12.8105,4061969.27,,-22362649.49,-9831098.36,7882400.53,,,挂牌前,-3
832489.OC,2012,2015-05-26,招商证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,济邦生态,35205871.81,18818335.4,21487928.59,17876497.28,1688003.95,1599068.89,219042.99,1088.28,0,1088.28,-9362175.02,759568.65,26970747.57,0.0031,1379105.19,,-429505.47,-967750.18,-9700651.01,,,挂牌前,-3
832490.OC,2012,2015-05-21,安信证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2015,5,金洋新材,110870107.23,51118301.84,77451175.94,72292349.67,311460.03,3054274.7,1821319.36,-165780.96,256576.82,-422357.78,-5473719.15,2265450.75,11956731.01,-0.1495,481950.41,,8090562.21,-25159103.67,9331596.44,,,挂牌前,-3
832491.OC,2012,2015-05-18,红塔证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,奥迪威,151836175.22,129046606.79,147011226.64,98657593.66,5918610.56,20326139.81,-225777.16,18168574.07,937074.14,17231500,16822699.19,39706966.01,40001412.57,11.9659,5294809.76,47326.52,-4052797.56,-5202967.36,2039202.6,,,挂牌前,-3
832492.OC,2012,2015-05-25,国信证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,金蓝络,16475865.26,1340950,18470383.61,15991531.69,,1767659.09,750052.55,41467.97,75000,-33532.03,501487.31,5846836.64,208562.48,0.2517,73610.16,,-31002.74,11724463.27,-11886147.72,,,挂牌前,-3
832493.OC,2012,2015-05-19,国信证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,珠海港信,49891775.18,47477012.49,13470022.96,11340515.95,,1921066.39,-12878.64,698928.17,207819.5,491108.67,1786482.31,6521748,711741.92,1.4009,85447.25,5182.39,612018.52,-405832.46,1402737.68,,,挂牌前,-3
832494.OC,2012,2015-05-22,国泰君安证券股份有限公司,非高新产业区,商务服务业,,2015,5,首航直升,571311650.86,412919053.81,45245423.5,17937686.89,682539.69,22452018.91,7033113.86,-3708294.23,-18447.74,-3689739.91,24233205.11,9027766.99,111117334.64,-0.644,4771221.22,1833433.35,178402.6,3114977.31,11765692.83,,,挂牌前,-3
832495.OC,2012,2015-05-14,中信建投证券股份有限公司,非高新产业区,专用设备制造业,,2015,5,精铟海工,95053814.96,13594557.12,42378744,23165001.36,2243813.31,8606296.77,2589720.21,1299646.81,160400,1139200,-856200.56,52319738,10856969.13,1.3673,1550722.96,,-1634928.33,-35935186.37,29815583.34,,,挂牌前,-3
832496.OC,2012,2015-05-18,申万宏源证券有限公司,中关村科技园区,生态保护和环境治理业,,2015,5,首创博桑,191438029.09,46590224.62,112132024.98,61614963.04,14591571.08,13979604.27,3743144.32,14749220.46,476525,14272695.46,6834481.61,52407681.66,30197867.75,8.0608,4536901.02,357180.57,-39226549.61,2519968.05,19435313.44,,,挂牌前,-3
832497.OC,2012,2015-05-19,浙商证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,安技智能,8257933.21,3393378.37,10222384.49,4017564.2,2286640.7,3584506.79,-40441.46,535645.21,444897.86,90747.35,-1939592.09,3523419.31,845595.81,6.4864,179681.76,,-145494.11,-1131455.52,-1413027.95,,,挂牌前,-3
832500.OC,2012,2015-06-04,财通证券股份有限公司,非高新产业区,汽车制造业,,2015,6,祥路股份,10659102.96,1603351,16464448.51,11017306.92,1081568.85,3906077.79,52290.41,232884.92,112816.49,120068.43,2542722.74,4223875.9,4510059.71,2.1848,502859.49,,-580412.82,-1652500.22,3946010.4,,,挂牌前,-3
832501.OC,2012,2015-05-28,东莞证券股份有限公司,非高新产业区,建筑安装业,,2015,5,中星科技,11112462.66,4425511.83,5929893.4,4601612.61,139280.5,925784.12,191252.99,-184380.72,55999.45,-240380.17,-1603420.2,5330894.95,471982.38,-2.1417,82744.24,25122.24,-466096.65,-6757081.98,5312608.91,,,挂牌前,-3
832502.OC,2012,2015-06-16,国泰君安证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,6,圆融科技,462182257.2,224532863.82,66866268.64,48135791.64,1196171.39,15470666.58,4809718.43,1497571.26,5738043.61,-4240472.35,-46295315.82,36527132.09,251555356.1,0.324,21442837.78,42311.8,-53077304.86,-48015506.42,24600365.52,,,挂牌前,-3
832503.OC,2012,2015-05-28,申万宏源证券有限公司,非高新产业区,软件和信息技术服务业,,2015,5,华鼎科技,22776957.58,10198585.79,34787831.17,25816455.6,3500603.57,2827517.96,111414.69,1142857.77,-78314.44,1221172.21,150825.51,10538867.55,2234846.87,4.719,1224300.46,,4803144.93,-6380027.32,-810961.32,,,挂牌前,-3
832504.OC,2012,2015-06-02,中国中投证券有限责任公司,非高新产业区,仪器仪表制造业,,2015,6,科威股份,2754742.94,1284069.7,593888.9,205545.18,311562.86,1193254.86,52676.87,-877984.36,0,-877984.36,-1486448.03,36423.5,172226.77,-31.8717,49782.64,103712.04,-954689.55,41766.49,664091.18,,,挂牌前,-3
832506.OC,2012,2015-05-26,中国银河证券股份有限公司,非高新产业区,汽车制造业,,2015,5,美通筑机,188480627.49,102043915.85,107093822.16,66196437.51,18209699.69,17566927.27,3159186.57,1464460.28,1015961.61,448498.67,-1985528.55,49341356.81,29671872.19,0.777,2213814.1,,-2419954.5,786515.71,-7354961.7,,,挂牌前,-3
832507.OC,2012,2015-05-22,申万宏源证券有限公司,非高新产业区,生态保护和环境治理业,,2015,5,晶宇环境,27330129.47,11829372.88,39808504.99,26634425.18,2197449.32,8485196.19,70813.17,990601.04,51216.22,939384.82,1134382.92,10406352.91,2800934.94,3.6246,698392.28,25280.04,-1334309.22,4687411.49,-4352327.25,,,挂牌前,-3
832508.OC,2012,2015-05-29,东北证券股份有限公司,非高新产业区,通用设备制造业,,2015,5,白马数控,33139051.02,9312205.13,20919581.26,16725505.46,1211450.78,2618429.76,187207.49,-80675.9,105804.91,-186480.81,-3467832.52,812225.51,6800736.87,-0.3794,696665.35,201544.2,-2269636.01,12100993.47,-14366104.38,,,挂牌前,-3
832509.OC,2012,2015-05-22,申万宏源证券有限公司,非高新产业区,医药制造业,,2015,5,华光胶囊,84061943.24,19700216.41,58403434.65,34844274.1,12054652.57,6181910.13,2205387.56,1849089.59,46694.85,1802394.74,12228910.14,14214171.69,35495259.26,2.1997,3833561.5,604396.68,1997875.54,4148226.9,-2201602.68,,,挂牌前,-3
832510.OC,2012,2015-05-25,国金证券股份有限公司,非高新产业区,专业技术服务业,,2015,5,星月科技,18672290.89,10395995.02,23259068.62,13726611.38,89805.22,8447043.58,1860.92,-997382.81,650,-998032.81,-2558213.77,7034617.25,2563771.62,-5.8176,977890,186874.26,15600,-1740947.13,-1241658.85,,,挂牌前,-3
832515.OC,2012,2015-05-27,申万宏源证券有限公司,非高新产业区,专业技术服务业,,2015,5,易瑞来,2558762.04,297601.82,12763276.4,3739212.16,1330393.71,6623409.17,956.74,395711.59,499400,-103641.33,683647.24,702240,375607.49,15.465,229088.49,,-127392.88,218221.59,42742.29,,,挂牌前,-3
832516.OC,2012,2015-05-27,江海证券有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,罗曼新材,47420818.91,7248309.34,14445452.08,7846831.38,3359842.46,1418543.45,15934.71,1138625.36,148.34,1138477.02,3157828.48,6000687.29,799665.9,2.4011,104826.49,,-10418274.79,-7863081.49,19990353.86,,,挂牌前,-3
832517.OC,2012,2015-05-27,东吴证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,联邦化工,152108920.57,124731267.14,530706419.96,486943863.64,5759955.22,18849861.53,-107243.3,16242212.27,21367.65,16220844.62,43100193.27,3845081.55,22055970.12,10.678,3460286.03,,4565929.46,17137842.92,2482130.14,,,挂牌前,-3
832518.OC,2012,2015-05-29,财通证券股份有限公司,非高新产业区,专业技术服务业,,2015,5,佳汇设计,8899756.05,2089169.77,18978083.74,11253723.01,2295125.02,4017424.54,-101181.38,9725.56,76298.51,-66572.95,2580841.75,3589866.9,2122357.51,0.1093,441078.93,,,-2426099.59,4429549.66,,,挂牌前,-3
832520.OC,2012,2015-05-28,财通证券股份有限公司,非高新产业区,橡胶和塑料制品业,,2015,5,环申包装,29622802.6,9224266.83,31323201.43,23343716.75,2234183.13,4276166.98,598834.2,640251.17,112493.35,527757.82,-4849164.83,11170449.74,6605734.49,2.1613,812621.77,,-267772.27,-4630229.16,-2095297.02,,,挂牌前,-3
832521.OC,2012,2015-05-26,长江证券股份有限公司,非高新产业区,卫生,,2015,5,合一康,15077017.5,11429843.75,19831625.28,6232723.17,2352590.68,10186700.87,-6738.47,416224.91,120068.49,296156.42,2300871.49,2829172.26,7647594.13,2.7607,841171.62,1960563.46,,1255405.52,-2196736.86,,,挂牌前,-3
832522.OC,2012,2015-05-28,国泰君安证券股份有限公司,非高新产业区,通用设备制造业,,2015,5,纳科诺尔,162566556.32,54040839.37,45448168.3,27210833.82,2744755.54,13881526.14,1051108.31,577412.77,1666101.8,-1088689.03,4886458.21,19016599.23,45302560.48,0.3552,3036023.83,,-16915187.78,-7508162.23,23461573.38,,,挂牌前,-3
832523.OC,2012,2015-05-28,东兴证券股份有限公司,非高新产业区,农副食品加工业,,2015,5,天山黑蜂,28298200.77,11624480.83,10386972.07,7307593.4,17228.42,700217.54,496338.92,1659488.45,-40671.35,1700200,-6687152.49,131335.6,398649.76,5.8643,9313.78,,-24836.59,-7797190.24,-1194102.16,,,挂牌前,-3
832524.OC,2012,2015-06-03,湘财证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2015,6,尚洋信息,6357679.46,4470481.75,10126482.99,5166901.35,518461.56,721177.24,-3878.1,3787412.3,15379.17,3772033.13,-1995072.82,3274634.84,207490.13,59.5722,69472.29,,,-1425491.08,-4491245.9,,,挂牌前,-3
832525.OC,2012,2015-05-29,光大证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,德业变频,100837032.31,58004713.7,28318316.98,19077065.9,197897.61,3783624.85,302804.62,6015025.26,1126379.22,4888600,10993513.73,3833589.11,18674720.94,5.9651,2426388.6,,-820245.41,1318950.13,2290625.93,,,挂牌前,-3
832526.OC,2012,2015-06-15,招商证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,6,鸿普森,29480969.28,3252581.6,8613609.38,6898734.56,637052.89,2769004.29,195370.36,-885721.97,-35552.5,-850169.47,-5377798.91,2653409.75,166014.65,-3.0044,69543.87,,-18320237.27,4091498.93,10593547.57,,,挂牌前,-3
832527.OC,2012,2015-05-28,安信证券股份有限公司,非高新产业区,批发业,,2015,5,恒康达,14349575.26,1801072.62,14658976.42,8394337.58,2391751.3,1985335.42,-50809.1,1437176.71,46865.65,1390311.06,-280421.03,7614139.91,63389.14,10.0155,26414.26,,-1655729.65,-4982564.04,5066332.22,,,挂牌前,-3
832529.OC,2012,2015-06-04,中国中投证券有限责任公司,非高新产业区,农副食品加工业,,2015,6,裕农科技,18437039.25,5083800.89,30542756.88,24543333.74,1037909.87,2972598.7,38024.26,1638688.69,-2250,1640938.69,2090012.96,3272617.31,2137684.41,8.888,614586.15,,-2415330.58,-2453675.41,4625130.26,,,挂牌前,-3
832530.OC,2012,2015-06-11,财富证券有限责任公司,长沙高新区,通用设备制造业,,2015,6,麦融高科,12843577.4,10081276.43,5644639.85,3889575.86,295050.47,2071651.48,-194703.75,-323758.21,185250,-509000,-612396.3,2272364.34,161688.97,-2.5208,14275.07,,-1307356.16,-1306148.68,1800658.1,,,挂牌前,-3
832531.OC,2012,2015-05-28,国泰君安证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,元丰科技,9695843.1,7878126.04,19544711.71,17044673.98,131450.77,1223787.01,93201.73,338709.01,507584.3,-168875.29,-5136930.1,2261195.27,496206.16,3.4933,181772.43,,-1605634,-3327717.91,-945430.77,,,挂牌前,-3
832532.OC,2012,2015-06-12,天风证券股份有限公司,非高新产业区,金属制品业,,2015,6,大亚股份,447012548.67,113601612.1,290613548.46,231498066.11,11886674.11,26241880.21,21035534.08,1340812.78,599012.02,741800.76,6674541.25,124374195.24,92568087.86,0.2999,7362515.6,64146,-22950382.59,-31665407.07,32570437.71,,,挂牌前,-3
832534.OC,2012,2015-05-29,南京证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,东宝股份,140031821.43,37178316.73,87254844.01,69743525.99,6745443.58,10273009.4,175763.96,-105967.75,2314114.67,-2420082.42,-10770852.9,15796599.66,11063713.66,-0.0757,1395726.89,77360.04,-3837809.91,-37100940.62,25991469.32,,,挂牌前,-3
832536.OC,2012,2015-05-26,恒泰证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2015,5,京成科技,16010286.55,8202745.29,30580347.1,22826375.29,937193.58,6054614.34,150252.18,-141625.35,7741.2,-149366.55,-897335.17,2989493.55,1093090.2,-1.1541,288790.36,41969.88,-961896.26,-350542.57,-414687.65,,,挂牌前,-3
832538.OC,2012,2015-06-02,国信证券股份有限公司,非高新产业区,金属制品业,,2015,6,远方装备,75900700,28007100,32920600,31729300,538400,3778300,1274600,-4027500,656075.88,-4683618.37,-11512600,16628400,38830100,-5.3148,3467263.38,,-5299476.62,-6718101.53,-512607.91,,,挂牌前,-3
832540.OC,2012,2015-06-03,中山证券有限责任公司,非高新产业区,通用设备制造业,,2015,6,康沃动力,19550136.08,2054129.74,15704167.61,12363257,218527.51,2162087.56,559525.89,-10564.74,-10514.95,-49.79,-1001641.75,5270593.68,1365485.39,-0.054,90699.92,9541.68,-2008547.91,-3332704.52,3575236.91,,,挂牌前,-3
832541.OC,2012,2015-06-10,德邦证券股份有限公司,非高新产业区,生态保护和环境治理业,,2015,6,镇江固废,56358619.3,17713669.82,,,,1330692.5,-29192.34,-1314179.97,-1378.3,-1312801.67,325922.09,,44051672.45,-2.3318,100323.03,,-52447.17,261000,1334633.59,,,挂牌前,-3
832542.OC,2012,2015-06-11,招商证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,6,金软科技,31946056.16,20180441.76,33534415.1,23399048.5,2691221.46,4390385.37,212478.52,2554466.22,339721.05,2214745.17,-6681424.12,8268806.75,843772.8,7.9962,100230.65,,-1766322.36,4456214.1,-12185464.6,,,挂牌前,-3
832545.OC,2012,2015-06-04,广州证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,6,三川田,33910573.28,17458925.07,25767506.77,7474661.77,3467907.1,5539530.19,22087.46,5526902.65,-457677.87,5984600,432926.3,2094447.38,15387713.5,16.2295,386184.45,89989.9,-1129219.78,-3757995.9,-2279897.69,,,挂牌前,-3
832546.OC,2012,2015-06-01,广发证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,6,科富股份,44627162.18,12054466.19,28450704.75,21307905.72,1841953.25,4833932.62,402241.22,589525.1,963821.85,-374296.75,-8558000.78,9588033.34,9271444.08,0.4429,742269.34,206253.55,-1463364.9,-12327424.72,3522934.3,,,挂牌前,-3
832547.OC,2012,2015-06-02,中信证券股份有限公司,非高新产业区,专业技术服务业,,2015,6,利策科技,97883722.71,60452876.88,105511199.25,49094819.13,9435620.48,35306206.36,826555.96,10309735.09,2568624.77,7741110.32,-2701418.07,62911329.55,2080063.25,10.5326,236622.9,113501.66,,-16902436.58,-244973.47,,,挂牌前,-3
832548.OC,2012,2015-06-10,财通证券股份有限公司,非高新产业区,医药制造业,,2015,6,金泉科技,39358926.48,12887356.91,41682952.75,31426440.1,1691208.38,5359941.43,1206996.43,1239631.65,574636.36,664995.29,4049399.93,5947784.43,15007941.49,3.1496,1735666.42,,-1350106.15,-1369721.92,1824063.05,,,挂牌前,-3
832552.OC,2012,2015-06-02,国金证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,6,华隆电力,81631818.2,42812901.72,51232805.21,36613840.59,3650851.26,7839882.47,2308517.62,1351066.55,-500823.84,1851890.39,-24483901.95,31185566.87,7386067.18,1.6535,1196799.73,,-6403457.74,-7170633.31,-15855390.1,,,挂牌前,-3
832553.OC,2012,2015-06-03,国金证券股份有限公司,非高新产业区,商务服务业,,2015,6,新财智,1373931.48,1199389.08,522200,832142,575642.63,129617.35,249.48,-799557.52,0,-799557.52,-1841291.28,117325,71997.12,-58.1949,6558.88,,,-973909.5,173489,,,挂牌前,-3
832556.OC,2012,2015-06-05,中泰证券股份有限公司,潍坊高新区,通用设备制造业,,2015,6,宏力能源,528616180.9,284999440.47,222698314.04,127690123.69,18965946.96,25772392.55,3963560.07,35045980.98,12929599.79,22116381.19,-32587670.65,124484197.94,59763854.01,6.6298,4191101.97,,-8063974.09,-71935137.87,-2108350.08,,,挂牌前,-3
832558.OC,2012,2015-06-11,东北证券股份有限公司,非高新产业区,农副食品加工业,,2015,6,爽口源,6364112.45,2969724.46,5731487.45,5309159.17,493110.08,486855.71,24857.8,-695426.81,24024,-719450.81,536265.98,1391494.88,667880.07,-10.9273,-9661.51,,-1050843.85,870830.62,1253804.03,,,挂牌前,-3
832559.OC,2012,2015-06-16,东北证券股份有限公司,非高新产业区,食品制造业,,2015,6,熊猫乳业,219891099.72,27276693.32,573703648.68,524766215.01,23270773.3,16999180.9,7066787.26,-92416.24,409339.15,-501755.39,-940993.91,64542744.4,41959005.81,-0.2612,4149809.9,117700.44,-471052.71,-46613069.29,37421946.01,,,挂牌前,-3
832560.OC,2012,2015-06-09,中国银河证券股份有限公司,非高新产业区,非金属矿物制品业,,2015,6,浙江立泰,27783082.64,13162707.54,51287045.03,38789602.54,662854.37,4946139.06,286324.71,5219103.48,1654.68,5217448.8,1076944.15,12310196.12,2111173.13,18.7852,322197.46,,-788675.9,-7635257.05,3277382.37,,,挂牌前,-3
832561.OC,2012,2015-06-12,华龙证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,6,天奇科技,16118182.29,9979579.38,3001162.48,2122348.79,367752.01,3063968.05,117.56,-2567866.89,0,-2567866.89,557758.19,119937.5,6808841.4,-15.9315,584667.06,,-24740.13,-542588.11,2670374.37,,,挂牌前,-3
832562.OC,2012,2015-07-01,广发证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,7,盈嘉科技,39250583.18,19289326.94,30612369.04,17932897.87,1547775.34,9692195.44,653904.71,-563803.33,108179.28,-671982.61,11394735.91,27776413.74,985956.39,-2.1892,336558.04,,-1756867.36,20968768.94,-8757108.06,,,挂牌前,-3
832563.OC,2012,2015-06-08,西南证券股份有限公司,非高新产业区,农业,,2015,6,帮豪种业,110975391.44,55655633.93,57185972.52,42430376.77,1063607.72,6541191.28,3221361.87,7698760.6,3659861.13,4038899.47,-5354735.84,14272192.32,30330017.42,6.9374,2037024.1,1629730.01,2039747.08,-3831317.23,-15629775.12,,,挂牌前,-3
832565.OC,2012,2015-06-12,英大证券有限责任公司,非高新产业区,废弃资源综合利用业,,2015,6,松德资源,114646700.23,9546536.2,93660282.89,90275498.55,97510.83,1343982.27,1085460.27,-401835.85,786826.62,-1188662.47,-24276878.45,44728880.82,29205510.93,-0.3505,382333.29,,-20096270.33,-38114316.16,30631665.62,,,挂牌前,-3
832566.OC,2012,2015-06-08,平安证券有限责任公司,非高新产业区,医药制造业,,2015,6,梓橦宫,122655752.97,54885369.51,79337724.61,23894604.83,30424734.63,5234736.16,1248817.97,14916922.24,1110236.47,13806685.77,9170600,32257266,6798795.97,12.1615,1596161.62,,-1261886.66,-24245286.14,15404207.73,,,挂牌前,-3
832569.OC,2012,2015-06-05,安信证券股份有限公司,非高新产业区,建筑装饰和其他建筑业,,2015,6,腾升装饰,80064170.33,27729773.83,113362478.74,95733562.68,1939574.38,5470314.5,73086.92,1939466,14196.61,1925269.39,-19520345.07,28012097.84,251675.44,2.4224,81630.92,,-37330175.48,-36192829.49,19143559.26,,,挂牌前,-3
832576.OC,2012,2015-06-10,新时代证券股份有限公司,非高新产业区,农副食品加工业,,2015,6,振新生物,17002450.61,4706273.83,,,,,,,,,,1266918.67,9274276.87,,,,,,,,,挂牌前,-3
832578.OC,2012,2015-06-10,东兴证券股份有限公司,非高新产业区,专用设备制造业,,2015,6,建科机械,560626328.85,201346578.84,305158734.54,158172473.73,30489009.89,34994096.33,7752792.45,64694619.8,13811660.4,50882959.4,33632604.39,91501768.66,82464663.28,11.5397,8199994.84,,26264162.24,-99409703.9,17227467.81,,,挂牌前,-3
832584.OC,2012,2015-06-10,广发证券股份有限公司,成都高新区,软件和信息技术服务业,,2015,6,观想科技,15717839.86,390785.15,19741908.6,8622249.11,1054318.89,5421223.43,180857.63,2989690.69,-12009.31,3001700,7878689.15,130124.2,2144011.27,18.7902,202918.84,716.77,-2801695.02,-10939876.38,18124974.81,,,挂牌前,-3
832587.OC,2012,2015-06-09,华创证券有限责任公司,非高新产业区,农副食品加工业,,2015,6,金杉粮油,20201900.4,7108098.56,17909596.26,14916162.49,652488.26,1411862.46,198765.25,443374.64,88083.74,355290.9,4999439.8,1919379.01,2250108.41,2.1947,205755.22,,-531782.03,860664.11,3451026.74,,,挂牌前,-3
832588.OC,2012,2015-06-08,长江证券股份有限公司,东莞松山湖高新区,家具制造业,,2015,6,葫芦堡,21315792.73,684316.26,19119593.25,16214036.06,1301362.4,1546447.87,197872.25,-383663.7,13440.53,-397104.23,-2548066.45,4735558.99,7264401.89,-1.7999,459226.5,,-4688640.7,-1168669.97,2975077.54,,,挂牌前,-3
832589.OC,2012,2015-06-11,西部证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,6,比特利,21058136.96,12396701.9,5768048.95,4282103.47,1229771.05,713027.14,1218.03,-454366.17,51255,-505621.17,-291565.96,2306272.22,1307124.71,-2.1577,370384.96,,-486706.53,-2381472.01,2607146.38,,,挂牌前,-3
832592.OC,2012,2015-06-09,太平洋证券股份有限公司,非高新产业区,汽车制造业,,2015,6,群龙股份,223977093.38,76602215.86,125272526.03,97775359.64,1144480.08,22462758.31,360669.77,8367004.57,230325.26,8136679.31,30383278.47,15612323,18677633.01,2.9433,2285718.58,23557.52,2568582.76,15476520.93,4839606.65,,,挂牌前,-3
